Flight ID,Airline,Source,Destination,Departure Time,Arrival Time,Status,Delay (min),Aircraft Type,Date
FL1762,AeroFly,LAX,DFW,2024-12-12 21:26:02,2024-12-12 23:56:02,Delayed,30,Embraer 190,2024-12-12
FL1763,GlobalWings,LAX,DFW,2025-02-01 10:08:50,2025-02-01 13:08:50,Delayed,60,Boeing 737,2025-02-01
FL1764,SkyHigh,LAX,DEN,2025-04-18 23:37:33,2025-04-19 01:37:33,On-time,0,Airbus A320,2025-04-18
FL1765,AeroFly,ATL,DEN,2025-04-30 16:29:55,2025-04-30 18:29:55,On-time,0,Boeing 777,2025-04-30
FL1766,JetZoom,BOS,ORD,2025-01-02 06:37:22,2025-01-02 10:37:22,Cancelled,120,Embraer 190,2025-01-02
FL1767,AeroFly,JFK,DFW,2025-05-02 20:25:16,2025-05-02 22:25:16,On-time,0,Boeing 777,2025-05-02
FL1768,CloudNine,SFO,JFK,2025-03-01 00:30:14,2025-03-01 02:30:14,On-time,0,Embraer 190,2025-03-01
FL1769,JetZoom,SFO,ATL,2025-03-08 00:05:54,2025-03-08 02:05:54,On-time,0,Airbus A320,2025-03-08
FL1770,CloudNine,ATL,MIA,2025-04-14 11:08:20,2025-04-14 13:08:20,On-time,0,Embraer 190,2025-04-14
FL1771,CloudNine,SEA,DEN,2025-03-02 18:07:21,2025-03-02 20:22:21,Delayed,15,Boeing 777,2025-03-02
FL1772,JetZoom,SFO,BOS,2025-02-25 06:23:17,2025-02-25 08:23:17,On-time,0,Airbus A350,2025-02-25
FL1773,GlobalWings,JFK,DEN,2025-05-25 09:21:50,2025-05-25 11:21:50,On-time,0,Airbus A320,2025-05-25
FL1774,AeroFly,JFK,SEA,2025-02-14 07:38:55,2025-02-14 10:08:55,Delayed,30,Boeing 777,2025-02-14
FL1775,AeroFly,ATL,SFO,2025-03-09 11:54:53,2025-03-09 13:54:53,On-time,0,Airbus A350,2025-03-09
FL1776,GlobalWings,DFW,DEN,2024-12-08 06:10:12,2024-12-08 08:10:12,On-time,0,Embraer 190,2024-12-08
FL1777,SkyHigh,ORD,BOS,2025-04-08 10:34:46,2025-04-08 14:04:46,Cancelled,90,Boeing 777,2025-04-08
FL1778,GlobalWings,BOS,SFO,2024-12-07 19:43:15,2024-12-07 23:43:15,Cancelled,120,Airbus A320,2024-12-07
FL1779,CloudNine,LAX,MIA,2025-04-17 19:40:37,2025-04-17 21:40:37,On-time,0,Airbus A350,2025-04-17
FL1780,SkyHigh,DEN,SEA,2024-12-15 08:52:09,2024-12-15 11:07:09,Delayed,15,Boeing 777,2024-12-15
FL1781,SkyHigh,ORD,LAX,2025-04-21 00:26:58,2025-04-21 02:41:58,Delayed,15,Airbus A320,2025-04-21
FL1782,SkyHigh,BOS,SEA,2025-05-08 01:42:44,2025-05-08 03:42:44,On-time,0,Airbus A320,2025-05-08
FL1783,SkyHigh,SFO,DFW,2025-03-30 14:27:37,2025-03-30 16:27:37,On-time,0,Boeing 777,2025-03-30
FL1784,GlobalWings,LAX,SEA,2025-03-05 15:06:36,2025-03-05 17:06:36,On-time,0,Embraer 190,2025-03-05
FL1785,SkyHigh,ORD,DEN,2025-03-24 00:31:07,2025-03-24 03:01:07,Delayed,30,Airbus A350,2025-03-24
FL1786,CloudNine,ORD,LAX,2025-03-29 11:46:03,2025-03-29 13:46:03,On-time,0,Airbus A350,2025-03-29
FL1787,CloudNine,LAX,SFO,2025-05-14 08:32:58,2025-05-14 12:02:58,Cancelled,90,Airbus A320,2025-05-14
FL1788,JetZoom,ATL,DFW,2025-03-01 01:45:21,2025-03-01 03:45:21,On-time,0,Airbus A350,2025-03-01
FL1789,JetZoom,BOS,DFW,2025-05-06 00:01:26,2025-05-06 02:01:26,On-time,0,Embraer 190,2025-05-06
FL1790,CloudNine,DFW,ATL,2025-02-19 23:45:56,2025-02-20 01:45:56,On-time,0,Airbus A320,2025-02-19
FL1791,CloudNine,LAX,SFO,2025-03-26 08:55:40,2025-03-26 11:10:40,Delayed,15,Airbus A320,2025-03-26
FL1792,GlobalWings,DEN,SEA,2024-12-23 18:17:46,2024-12-23 20:17:46,On-time,0,Embraer 190,2024-12-23
FL1793,SkyHigh,LAX,DFW,2025-02-20 10:26:21,2025-02-20 12:41:21,Delayed,15,Airbus A350,2025-02-20
FL1794,AeroFly,DFW,SFO,2025-05-10 07:39:55,2025-05-10 09:54:55,Delayed,15,Airbus A320,2025-05-10
FL1795,CloudNine,ATL,ORD,2025-01-27 01:18:56,2025-01-27 03:48:56,Delayed,30,Airbus A350,2025-01-27
FL1796,CloudNine,SFO,ORD,2025-04-05 06:03:18,2025-04-05 08:18:18,Delayed,15,Boeing 737,2025-04-05
FL1797,CloudNine,JFK,ATL,2025-03-16 22:09:53,2025-03-17 00:39:53,Delayed,30,Airbus A320,2025-03-16
FL1798,AeroFly,MIA,DFW,2025-05-26 01:42:54,2025-05-26 03:57:54,Delayed,15,Boeing 737,2025-05-26
FL1799,JetZoom,SEA,SFO,2025-03-04 01:15:18,2025-03-04 05:15:18,Cancelled,120,Embraer 190,2025-03-04
FL1800,SkyHigh,DEN,LAX,2025-03-24 11:51:15,2025-03-24 14:06:15,Delayed,15,Embraer 190,2025-03-24
FL1801,AeroFly,SFO,SEA,2024-12-13 19:40:46,2024-12-13 21:40:46,On-time,0,Airbus A320,2024-12-13
FL1802,GlobalWings,JFK,SEA,2025-01-07 17:07:58,2025-01-07 19:07:58,On-time,0,Airbus A350,2025-01-07
FL1803,CloudNine,DEN,SFO,2025-05-02 13:35:58,2025-05-02 16:05:58,Delayed,30,Airbus A350,2025-05-02
FL1804,SkyHigh,JFK,DFW,2025-05-06 02:02:39,2025-05-06 04:02:39,On-time,0,Airbus A320,2025-05-06
FL1805,AeroFly,SEA,BOS,2025-04-29 17:13:44,2025-04-29 19:13:44,On-time,0,Boeing 737,2025-04-29
FL1806,GlobalWings,ATL,SEA,2024-12-31 13:36:56,2024-12-31 15:36:56,On-time,0,Boeing 777,2024-12-31
FL1807,JetZoom,ORD,JFK,2025-01-21 00:34:59,2025-01-21 02:49:59,Delayed,15,Airbus A320,2025-01-21
FL1808,AeroFly,LAX,MIA,2024-12-14 04:54:18,2024-12-14 07:09:18,Delayed,15,Airbus A320,2024-12-14
FL1809,SkyHigh,JFK,DFW,2025-05-07 04:12:14,2025-05-07 06:12:14,On-time,0,Boeing 777,2025-05-07
FL1810,JetZoom,ATL,JFK,2025-04-18 15:28:52,2025-04-18 17:58:52,Delayed,30,Embraer 190,2025-04-18
FL1811,JetZoom,SEA,JFK,2025-03-03 18:59:35,2025-03-03 21:29:35,Delayed,30,Embraer 190,2025-03-03
FL1812,SkyHigh,SFO,DFW,2025-03-05 13:50:41,2025-03-05 15:50:41,On-time,0,Embraer 190,2025-03-05
FL1813,SkyHigh,JFK,SFO,2025-01-06 19:29:42,2025-01-06 21:44:42,Delayed,15,Airbus A320,2025-01-06
FL1814,AeroFly,ATL,BOS,2025-02-08 03:04:08,2025-02-08 05:04:08,On-time,0,Airbus A350,2025-02-08
FL1815,SkyHigh,JFK,DEN,2025-03-14 12:57:50,2025-03-14 15:27:50,Delayed,30,Boeing 737,2025-03-14
FL1816,JetZoom,LAX,ORD,2025-01-01 09:17:31,2025-01-01 11:32:31,Delayed,15,Boeing 737,2025-01-01
FL1817,CloudNine,MIA,LAX,2024-11-28 04:26:41,2024-11-28 06:56:41,Delayed,30,Boeing 777,2024-11-28
FL1818,GlobalWings,ATL,BOS,2025-03-14 08:10:56,2025-03-14 11:10:56,Delayed,60,Airbus A350,2025-03-14
FL1819,CloudNine,LAX,ATL,2025-01-27 21:20:55,2025-01-27 23:20:55,On-time,0,Boeing 777,2025-01-27
FL1820,AeroFly,ORD,JFK,2025-02-07 15:05:39,2025-02-07 17:05:39,On-time,0,Boeing 777,2025-02-07
FL1821,SkyHigh,SFO,ATL,2025-05-17 16:21:57,2025-05-17 18:21:57,On-time,0,Boeing 737,2025-05-17
FL1822,AeroFly,BOS,DEN,2025-01-30 15:18:28,2025-01-30 17:18:28,On-time,0,Airbus A320,2025-01-30
FL1823,CloudNine,DFW,SEA,2025-05-19 13:24:21,2025-05-19 17:24:21,Cancelled,120,Boeing 737,2025-05-19
FL1824,GlobalWings,BOS,ORD,2025-01-27 01:14:38,2025-01-27 03:14:38,On-time,0,Boeing 737,2025-01-27
FL1825,GlobalWings,DEN,SFO,2025-01-02 03:50:39,2025-01-02 06:05:39,Delayed,15,Airbus A320,2025-01-02
FL1826,AeroFly,ORD,DEN,2025-04-04 10:12:45,2025-04-04 13:42:45,Cancelled,90,Airbus A350,2025-04-04
FL1827,SkyHigh,DEN,JFK,2025-02-02 21:16:37,2025-02-02 23:31:37,Delayed,15,Embraer 190,2025-02-02
FL1828,CloudNine,SFO,MIA,2025-03-21 12:06:44,2025-03-21 14:21:44,Delayed,15,Airbus A320,2025-03-21
FL1829,GlobalWings,BOS,JFK,2025-05-19 02:22:15,2025-05-19 04:22:15,On-time,0,Embraer 190,2025-05-19
FL1830,SkyHigh,DFW,ATL,2025-02-26 13:01:06,2025-02-26 15:16:06,Delayed,15,Airbus A320,2025-02-26
FL1831,GlobalWings,LAX,JFK,2025-04-28 09:04:42,2025-04-28 11:04:42,On-time,0,Airbus A350,2025-04-28
FL1832,AeroFly,ATL,ORD,2025-02-17 09:41:34,2025-02-17 11:41:34,On-time,0,Boeing 737,2025-02-17
FL1833,JetZoom,BOS,SEA,2025-05-23 21:43:14,2025-05-23 23:58:14,Delayed,15,Boeing 777,2025-05-23
FL1834,JetZoom,DFW,DEN,2025-02-27 14:12:12,2025-02-27 16:27:12,Delayed,15,Boeing 737,2025-02-27
FL1835,GlobalWings,SFO,DFW,2025-03-05 17:25:53,2025-03-05 19:40:53,Delayed,15,Airbus A320,2025-03-05
FL1836,AeroFly,DEN,ATL,2025-03-06 20:45:49,2025-03-06 22:45:49,On-time,0,Boeing 737,2025-03-06
FL1837,JetZoom,ATL,SFO,2025-02-06 02:39:46,2025-02-06 04:39:46,On-time,0,Airbus A320,2025-02-06
FL1838,CloudNine,JFK,LAX,2025-04-03 23:35:37,2025-04-04 02:05:37,Delayed,30,Boeing 737,2025-04-03
FL1839,JetZoom,JFK,ORD,2024-11-29 13:48:27,2024-11-29 16:48:27,Delayed,60,Airbus A320,2024-11-29
FL1840,SkyHigh,ORD,MIA,2025-02-26 00:47:34,2025-02-26 03:17:34,Delayed,30,Airbus A320,2025-02-26
FL1841,JetZoom,MIA,LAX,2024-12-17 00:55:03,2024-12-17 02:55:03,On-time,0,Airbus A350,2024-12-17
FL1842,AeroFly,ORD,ATL,2025-03-05 22:37:36,2025-03-06 00:37:36,On-time,0,Airbus A320,2025-03-05
FL1843,GlobalWings,ATL,DFW,2025-05-10 03:45:38,2025-05-10 05:45:38,On-time,0,Airbus A350,2025-05-10
FL1844,JetZoom,DFW,SEA,2025-02-02 06:46:03,2025-02-02 08:46:03,On-time,0,Boeing 777,2025-02-02
FL1845,CloudNine,SFO,ORD,2025-04-06 03:34:48,2025-04-06 05:34:48,On-time,0,Airbus A350,2025-04-06
FL1846,GlobalWings,BOS,SFO,2025-01-24 12:12:54,2025-01-24 14:27:54,Delayed,15,Airbus A350,2025-01-24
FL1847,SkyHigh,SFO,BOS,2025-04-18 08:25:59,2025-04-18 10:55:59,Delayed,30,Boeing 777,2025-04-18
FL1848,GlobalWings,MIA,ORD,2025-02-02 10:10:25,2025-02-02 12:10:25,On-time,0,Airbus A320,2025-02-02
FL1849,AeroFly,SFO,SEA,2025-05-10 17:40:50,2025-05-10 19:40:50,On-time,0,Boeing 777,2025-05-10
FL1850,CloudNine,MIA,SEA,2025-04-25 04:16:13,2025-04-25 06:16:13,On-time,0,Airbus A320,2025-04-25
FL1851,CloudNine,ATL,ORD,2025-04-28 16:43:45,2025-04-28 19:43:45,Delayed,60,Boeing 737,2025-04-28
FL1852,SkyHigh,MIA,DEN,2025-02-08 14:43:21,2025-02-08 16:43:21,On-time,0,Airbus A350,2025-02-08
FL1853,CloudNine,DEN,SFO,2024-12-01 02:03:10,2024-12-01 04:03:10,On-time,0,Embraer 190,2024-12-01
FL1854,SkyHigh,SFO,JFK,2025-03-19 09:15:30,2025-03-19 13:15:30,Cancelled,120,Boeing 737,2025-03-19
FL1855,CloudNine,BOS,ORD,2025-02-01 15:41:22,2025-02-01 17:41:22,On-time,0,Airbus A350,2025-02-01
FL1856,AeroFly,DEN,MIA,2025-03-22 10:55:09,2025-03-22 13:10:09,Delayed,15,Boeing 777,2025-03-22
FL1857,SkyHigh,SFO,BOS,2024-12-26 20:59:03,2024-12-26 23:14:03,Delayed,15,Airbus A320,2024-12-26
FL1858,CloudNine,JFK,DEN,2024-12-20 16:27:39,2024-12-20 18:42:39,Delayed,15,Boeing 737,2024-12-20
FL1859,JetZoom,DFW,SEA,2025-03-20 01:29:17,2025-03-20 04:29:17,Delayed,60,Airbus A320,2025-03-20
FL1860,AeroFly,ATL,ORD,2025-05-12 09:11:14,2025-05-12 11:11:14,On-time,0,Boeing 737,2025-05-12
FL1861,CloudNine,SFO,LAX,2025-05-25 02:11:57,2025-05-25 04:11:57,On-time,0,Airbus A320,2025-05-25
FL1862,CloudNine,ORD,SFO,2025-01-30 04:58:22,2025-01-30 06:58:22,On-time,0,Boeing 777,2025-01-30
FL1863,GlobalWings,MIA,SFO,2025-04-26 07:37:23,2025-04-26 09:37:23,On-time,0,Airbus A350,2025-04-26
FL1864,SkyHigh,LAX,DEN,2025-05-14 06:16:53,2025-05-14 08:46:53,Delayed,30,Boeing 777,2025-05-14
FL1865,JetZoom,SFO,DFW,2024-12-22 22:18:04,2024-12-23 00:18:04,On-time,0,Airbus A320,2024-12-22
FL1866,CloudNine,JFK,LAX,2025-01-09 14:48:19,2025-01-09 16:48:19,On-time,0,Airbus A350,2025-01-09
FL1867,GlobalWings,SFO,DFW,2025-02-09 08:17:51,2025-02-09 10:32:51,Delayed,15,Airbus A320,2025-02-09
FL1868,JetZoom,DEN,ORD,2025-02-17 12:54:56,2025-02-17 15:09:56,Delayed,15,Airbus A320,2025-02-17
FL1869,CloudNine,ORD,MIA,2025-02-19 23:07:05,2025-02-20 02:07:05,Delayed,60,Airbus A350,2025-02-19
FL1870,GlobalWings,ATL,ORD,2024-12-10 09:55:41,2024-12-10 11:55:41,On-time,0,Airbus A320,2024-12-10
FL1871,JetZoom,DFW,SFO,2025-02-22 15:13:13,2025-02-22 17:13:13,On-time,0,Embraer 190,2025-02-22
FL1872,SkyHigh,ORD,LAX,2025-04-22 14:03:27,2025-04-22 16:03:27,On-time,0,Airbus A350,2025-04-22
FL1873,SkyHigh,DFW,LAX,2025-05-13 15:41:45,2025-05-13 17:41:45,On-time,0,Embraer 190,2025-05-13
FL1874,JetZoom,SEA,BOS,2025-03-21 01:00:48,2025-03-21 03:15:48,Delayed,15,Boeing 737,2025-03-21
FL1875,SkyHigh,JFK,DFW,2025-04-10 08:38:38,2025-04-10 10:53:38,Delayed,15,Boeing 737,2025-04-10
FL1876,GlobalWings,JFK,LAX,2024-11-25 17:29:44,2024-11-25 19:29:44,On-time,0,Boeing 737,2024-11-25
FL1877,CloudNine,BOS,MIA,2025-02-27 03:25:18,2025-02-27 07:25:18,Cancelled,120,Boeing 777,2025-02-27
FL1878,CloudNine,SEA,DEN,2025-02-24 14:17:20,2025-02-24 16:32:20,Delayed,15,Boeing 777,2025-02-24
FL1879,AeroFly,DEN,BOS,2025-03-04 06:38:11,2025-03-04 09:08:11,Delayed,30,Boeing 777,2025-03-04
FL1880,CloudNine,SFO,JFK,2025-05-06 19:15:15,2025-05-06 22:45:15,Cancelled,90,Boeing 777,2025-05-06
FL1881,SkyHigh,JFK,SEA,2025-01-10 07:32:48,2025-01-10 10:02:48,Delayed,30,Airbus A350,2025-01-10
FL1882,JetZoom,JFK,LAX,2025-04-01 22:15:20,2025-04-02 00:45:20,Delayed,30,Boeing 777,2025-04-01
FL1883,JetZoom,DEN,SEA,2025-02-03 09:44:00,2025-02-03 11:59:00,Delayed,15,Airbus A350,2025-02-03
FL1884,GlobalWings,SFO,ATL,2024-12-17 00:05:14,2024-12-17 02:05:14,On-time,0,Boeing 777,2024-12-17
FL1885,SkyHigh,DEN,JFK,2025-01-13 05:32:36,2025-01-13 09:02:36,Cancelled,90,Boeing 777,2025-01-13
FL1886,CloudNine,ATL,SEA,2025-05-08 04:48:10,2025-05-08 06:48:10,On-time,0,Embraer 190,2025-05-08
FL1887,SkyHigh,DEN,SFO,2025-04-03 12:04:04,2025-04-03 15:04:04,Delayed,60,Airbus A350,2025-04-03
FL1888,SkyHigh,SFO,DFW,2025-04-05 18:53:18,2025-04-05 21:08:18,Delayed,15,Airbus A320,2025-04-05
FL1889,GlobalWings,BOS,MIA,2025-04-04 03:43:04,2025-04-04 05:43:04,On-time,0,Airbus A350,2025-04-04
FL1890,SkyHigh,DFW,MIA,2025-02-03 12:50:50,2025-02-03 16:50:50,Cancelled,120,Airbus A350,2025-02-03
FL1891,JetZoom,SEA,LAX,2024-11-28 02:32:36,2024-11-28 04:32:36,On-time,0,Embraer 190,2024-11-28
FL1892,JetZoom,ATL,BOS,2025-03-11 13:39:31,2025-03-11 15:39:31,On-time,0,Boeing 737,2025-03-11
FL1893,SkyHigh,SFO,JFK,2025-05-15 04:18:19,2025-05-15 06:18:19,On-time,0,Boeing 777,2025-05-15
FL1894,CloudNine,DFW,ATL,2025-01-15 18:50:17,2025-01-15 21:05:17,Delayed,15,Airbus A350,2025-01-15
FL1895,SkyHigh,ORD,MIA,2025-05-04 06:33:10,2025-05-04 08:48:10,Delayed,15,Airbus A350,2025-05-04
FL1896,SkyHigh,DEN,ATL,2024-12-09 02:21:23,2024-12-09 05:21:23,Delayed,60,Embraer 190,2024-12-09
FL1897,SkyHigh,DEN,SFO,2025-02-23 05:25:10,2025-02-23 08:25:10,Delayed,60,Airbus A350,2025-02-23
FL1898,GlobalWings,SFO,ATL,2025-02-02 05:33:05,2025-02-02 07:33:05,On-time,0,Boeing 737,2025-02-02
FL1899,AeroFly,LAX,BOS,2025-03-30 18:00:17,2025-03-30 20:00:17,On-time,0,Embraer 190,2025-03-30
FL1900,JetZoom,LAX,DEN,2025-01-06 06:44:59,2025-01-06 08:44:59,On-time,0,Boeing 777,2025-01-06
FL1901,CloudNine,BOS,JFK,2025-04-06 17:09:56,2025-04-06 19:09:56,On-time,0,Embraer 190,2025-04-06
FL1902,GlobalWings,ATL,SFO,2025-01-25 04:26:43,2025-01-25 07:56:43,Cancelled,90,Boeing 777,2025-01-25
FL1903,AeroFly,ORD,MIA,2024-12-01 15:39:03,2024-12-01 17:54:03,Delayed,15,Embraer 190,2024-12-01
FL1904,JetZoom,LAX,SFO,2025-01-10 19:38:36,2025-01-10 21:38:36,On-time,0,Airbus A350,2025-01-10
FL1905,AeroFly,ORD,DFW,2025-04-24 02:05:29,2025-04-24 04:35:29,Delayed,30,Airbus A350,2025-04-24
FL1906,CloudNine,ORD,DFW,2025-03-27 12:37:42,2025-03-27 14:37:42,On-time,0,Boeing 737,2025-03-27
FL1907,GlobalWings,DEN,DFW,2025-01-10 07:49:17,2025-01-10 09:49:17,On-time,0,Boeing 737,2025-01-10
FL1908,AeroFly,BOS,SEA,2024-11-30 11:03:45,2024-11-30 13:18:45,Delayed,15,Airbus A320,2024-11-30
FL1909,CloudNine,DFW,SFO,2024-12-05 07:58:55,2024-12-05 09:58:55,On-time,0,Boeing 777,2024-12-05
FL1910,JetZoom,ATL,BOS,2025-02-15 18:15:48,2025-02-15 20:30:48,Delayed,15,Boeing 737,2025-02-15
FL1911,JetZoom,SEA,SFO,2025-01-04 13:14:15,2025-01-04 15:14:15,On-time,0,Airbus A320,2025-01-04
FL1912,SkyHigh,MIA,SFO,2024-12-10 00:20:56,2024-12-10 02:20:56,On-time,0,Airbus A350,2024-12-10
FL1913,AeroFly,SFO,BOS,2025-05-09 23:21:14,2025-05-10 01:21:14,On-time,0,Boeing 777,2025-05-09
FL1914,AeroFly,ATL,MIA,2025-02-22 12:49:35,2025-02-22 14:49:35,On-time,0,Airbus A320,2025-02-22
FL1915,AeroFly,BOS,JFK,2025-03-05 12:04:33,2025-03-05 14:34:33,Delayed,30,Boeing 777,2025-03-05
FL1916,CloudNine,ORD,BOS,2025-04-16 15:20:14,2025-04-16 17:20:14,On-time,0,Airbus A350,2025-04-16
FL1917,AeroFly,ORD,ATL,2025-05-26 10:35:46,2025-05-26 12:35:46,On-time,0,Airbus A320,2025-05-26
FL1918,SkyHigh,DEN,LAX,2025-03-22 18:40:56,2025-03-22 20:55:56,Delayed,15,Airbus A320,2025-03-22
FL1919,CloudNine,SFO,ORD,2024-12-29 10:27:48,2024-12-29 13:27:48,Delayed,60,Boeing 737,2024-12-29
FL1920,AeroFly,SEA,ORD,2024-12-25 06:09:02,2024-12-25 09:09:02,Delayed,60,Boeing 737,2024-12-25
FL1921,GlobalWings,DEN,SFO,2025-02-17 17:00:37,2025-02-17 20:30:37,Cancelled,90,Airbus A350,2025-02-17
FL1922,JetZoom,JFK,LAX,2025-03-12 15:04:45,2025-03-12 17:04:45,On-time,0,Airbus A350,2025-03-12
FL1923,AeroFly,BOS,ORD,2025-05-23 17:11:51,2025-05-23 19:26:51,Delayed,15,Airbus A350,2025-05-23
FL1924,SkyHigh,SEA,SFO,2024-12-22 01:06:34,2024-12-22 03:06:34,On-time,0,Airbus A350,2024-12-22
FL1925,AeroFly,JFK,LAX,2025-05-20 03:57:37,2025-05-20 05:57:37,On-time,0,Boeing 737,2025-05-20
FL1926,CloudNine,MIA,ATL,2025-05-14 08:57:05,2025-05-14 10:57:05,On-time,0,Embraer 190,2025-05-14
FL1927,GlobalWings,SEA,DFW,2024-12-31 20:28:31,2024-12-31 22:43:31,Delayed,15,Boeing 737,2024-12-31
FL1928,GlobalWings,ORD,SFO,2025-03-05 22:36:29,2025-03-06 00:36:29,On-time,0,Airbus A350,2025-03-05
FL1929,AeroFly,BOS,ORD,2025-02-08 20:39:26,2025-02-08 22:39:26,On-time,0,Boeing 737,2025-02-08
FL1930,GlobalWings,ORD,SFO,2025-05-21 07:30:54,2025-05-21 10:00:54,Delayed,30,Boeing 737,2025-05-21
FL1931,CloudNine,MIA,BOS,2024-12-30 18:43:39,2024-12-30 20:58:39,Delayed,15,Embraer 190,2024-12-30
FL1932,CloudNine,LAX,MIA,2025-03-24 09:27:07,2025-03-24 11:57:07,Delayed,30,Embraer 190,2025-03-24
FL1933,SkyHigh,ATL,LAX,2025-04-18 09:21:27,2025-04-18 11:21:27,On-time,0,Embraer 190,2025-04-18
FL1934,JetZoom,JFK,MIA,2025-04-25 17:41:47,2025-04-25 19:41:47,On-time,0,Boeing 777,2025-04-25
FL1935,SkyHigh,JFK,ORD,2025-03-11 14:04:25,2025-03-11 16:04:25,On-time,0,Airbus A320,2025-03-11
FL1936,SkyHigh,MIA,DFW,2024-12-05 23:33:52,2024-12-06 02:03:52,Delayed,30,Boeing 737,2024-12-05
FL1937,SkyHigh,LAX,MIA,2024-12-08 08:59:24,2024-12-08 10:59:24,On-time,0,Embraer 190,2024-12-08
FL1938,JetZoom,SFO,JFK,2025-04-28 06:41:04,2025-04-28 08:41:04,On-time,0,Boeing 737,2025-04-28
FL1939,GlobalWings,DFW,MIA,2025-01-16 07:57:50,2025-01-16 09:57:50,On-time,0,Embraer 190,2025-01-16
FL1940,CloudNine,DEN,MIA,2025-05-15 17:10:26,2025-05-15 20:10:26,Delayed,60,Boeing 777,2025-05-15
FL1941,GlobalWings,MIA,BOS,2025-01-20 21:53:33,2025-01-20 23:53:33,On-time,0,Boeing 737,2025-01-20
FL1942,SkyHigh,ATL,JFK,2025-01-15 05:51:27,2025-01-15 07:51:27,On-time,0,Boeing 777,2025-01-15
FL1943,JetZoom,ORD,MIA,2024-12-16 12:01:24,2024-12-16 14:01:24,On-time,0,Boeing 777,2024-12-16
FL1944,AeroFly,ORD,SFO,2025-05-04 15:47:01,2025-05-04 17:47:01,On-time,0,Boeing 777,2025-05-04
FL1945,AeroFly,SFO,ORD,2025-04-27 00:23:22,2025-04-27 02:23:22,On-time,0,Boeing 737,2025-04-27
FL1946,AeroFly,SFO,ORD,2025-04-07 11:24:46,2025-04-07 13:24:46,On-time,0,Boeing 737,2025-04-07
FL1947,AeroFly,ATL,DEN,2024-12-31 21:49:25,2024-12-31 23:49:25,On-time,0,Embraer 190,2024-12-31
FL1948,GlobalWings,ORD,SFO,2025-05-02 20:52:47,2025-05-02 23:22:47,Delayed,30,Boeing 777,2025-05-02
FL1949,CloudNine,SFO,JFK,2025-02-27 14:28:13,2025-02-27 17:58:13,Cancelled,90,Airbus A320,2025-02-27
FL1950,SkyHigh,DFW,LAX,2025-02-01 04:22:25,2025-02-01 06:22:25,On-time,0,Embraer 190,2025-02-01
FL1951,CloudNine,LAX,DEN,2025-03-06 10:29:56,2025-03-06 12:44:56,Delayed,15,Boeing 777,2025-03-06
FL1952,AeroFly,DFW,ORD,2024-12-22 14:12:42,2024-12-22 16:42:42,Delayed,30,Airbus A320,2024-12-22
FL1953,AeroFly,JFK,LAX,2024-12-14 20:29:31,2024-12-14 22:29:31,On-time,0,Airbus A320,2024-12-14
FL1954,CloudNine,LAX,BOS,2024-12-24 16:55:46,2024-12-24 18:55:46,On-time,0,Boeing 777,2024-12-24
FL1955,GlobalWings,SEA,LAX,2025-03-18 00:09:49,2025-03-18 02:09:49,On-time,0,Embraer 190,2025-03-18
FL1956,AeroFly,MIA,DFW,2025-03-23 22:20:05,2025-03-24 00:35:05,Delayed,15,Boeing 737,2025-03-23
FL1957,JetZoom,DEN,SFO,2025-05-02 08:31:05,2025-05-02 10:31:05,On-time,0,Embraer 190,2025-05-02
FL1958,GlobalWings,BOS,SFO,2025-04-29 04:20:44,2025-04-29 06:20:44,On-time,0,Airbus A320,2025-04-29
FL1959,AeroFly,JFK,MIA,2025-04-09 22:41:47,2025-04-10 00:56:47,Delayed,15,Airbus A320,2025-04-09
FL1960,JetZoom,SFO,DFW,2025-05-23 20:08:26,2025-05-23 22:08:26,On-time,0,Boeing 777,2025-05-23
FL1961,JetZoom,BOS,SFO,2025-05-01 06:27:10,2025-05-01 08:42:10,Delayed,15,Airbus A320,2025-05-01
FL1962,CloudNine,DEN,SEA,2024-12-01 01:21:03,2024-12-01 03:21:03,On-time,0,Boeing 777,2024-12-01
FL1963,CloudNine,MIA,ATL,2025-04-11 08:04:46,2025-04-11 10:04:46,On-time,0,Boeing 737,2025-04-11
FL1964,AeroFly,SFO,DEN,2024-12-29 14:47:14,2024-12-29 17:17:14,Delayed,30,Boeing 737,2024-12-29
FL1965,SkyHigh,ATL,LAX,2024-12-29 17:02:45,2024-12-29 19:02:45,On-time,0,Boeing 737,2024-12-29
FL1966,SkyHigh,DFW,MIA,2025-02-06 04:53:01,2025-02-06 07:53:01,Delayed,60,Boeing 737,2025-02-06
FL1967,CloudNine,MIA,ORD,2025-03-22 14:20:23,2025-03-22 16:20:23,On-time,0,Embraer 190,2025-03-22
FL1968,GlobalWings,LAX,SFO,2025-05-23 03:46:09,2025-05-23 05:46:09,On-time,0,Airbus A320,2025-05-23
FL1969,SkyHigh,SFO,MIA,2025-01-07 11:32:06,2025-01-07 13:47:06,Delayed,15,Airbus A320,2025-01-07
FL1970,GlobalWings,BOS,JFK,2025-04-05 17:03:44,2025-04-05 19:18:44,Delayed,15,Airbus A320,2025-04-05
FL1971,GlobalWings,ATL,ORD,2025-04-13 17:07:33,2025-04-13 19:07:33,On-time,0,Airbus A320,2025-04-13
FL1972,GlobalWings,DEN,JFK,2025-04-14 17:55:58,2025-04-14 19:55:58,On-time,0,Airbus A350,2025-04-14
